200,512000,0.200413,0.758877,1.160338,http://98.158.184.88/512000.dat
200,1024000,0.200615,0.909291,1.552602,http://98.158.184.88/1024000.dat
200,1536000,0.200525,1.073928,2.075602,http://98.158.184.88/1536000.dat
200,2048000,0.200544,1.216392,2.419636,http://98.158.184.88/2048000.dat
200,2560000,0.200476,1.268321,2.671167,http://98.158.184.88/2560000.dat
200,3072000,0.200526,1.833493,3.436806,http://98.158.184.88/3072000.dat
200,3584000,0.200339,1.553304,3.157612,http://98.158.184.88/3584000.dat
200,4096000,0.200522,1.796947,3.402428,http://98.158.184.88/4096000.dat
200,4608000,0.200608,1.827206,3.632366,http://98.158.184.88/4608000.dat
200,5120000,0.200481,1.900976,3.70591,http://98.158.184.88/5120000.dat
200,5632000,0.200467,1.892683,3.738721,http://98.158.184.88/5632000.dat
200,6144000,0.200449,2.792179,4.796332,http://98.158.184.88/6144000.dat
200,6656000,0.200476,2.209275,4.215014,http://98.158.184.88/6656000.dat
200,7168000,0.200498,2.406541,4.45438,http://98.158.184.88/7168000.dat
200,7680000,0.20054,2.440109,4.644923,http://98.158.184.88/7680000.dat
200,8192000,0.200444,4.267954,6.472931,http://98.158.184.88/8192000.dat
200,8704000,0.200537,4.161011,6.553775,http://98.158.184.88/8704000.dat
200,9216000,0.200605,3.587819,5.994149,http://98.158.184.88/9216000.dat
200,9728000,0.200581,2.741199,5.146805,http://98.158.184.88/9728000.dat
200,10240000,0.200427,3.902765,6.349344,http://98.158.184.88/10240000.dat
200,10752000,0.200616,3.219893,5.823057,http://98.158.184.88/10752000.dat
200,11264000,0.200371,3.349072,5.954177,http://98.158.184.88/11264000.dat
200,11776000,0.200573,3.226778,5.833218,http://98.158.184.88/11776000.dat
200,12288000,0.200447,3.289973,6.095267,http://98.158.184.88/12288000.dat
200,12800000,0.200387,3.385225,6.192317,http://98.158.184.88/12800000.dat
200,13312000,0.200436,3.381662,6.187494,http://98.158.184.88/13312000.dat
200,13824000,0.200521,3.596319,6.485456,http://98.158.184.88/13824000.dat
200,14336000,0.200488,6.77306,9.777562,http://98.158.184.88/14336000.dat
200,14848000,0.200307,3.752903,6.760213,http://98.158.184.88/14848000.dat
200,15360000,0.200428,4.378712,7.384503,http://98.158.184.88/15360000.dat
200,15872000,0.200457,4.528543,7.734088,http://98.158.184.88/15872000.dat
200,16384000,0.200451,4.764004,7.969622,http://98.158.184.88/16384000.dat
200,16896000,0.200248,4.768029,7.97436,http://98.158.184.88/16896000.dat
200,17408000,0.200315,4.560764,7.768218,http://98.158.184.88/17408000.dat
200,17920000,0.200556,6.558254,9.803942,http://98.158.184.88/17920000.dat
200,18432000,0.200482,5.53701,8.94436,http://98.158.184.88/18432000.dat
200,18944000,0.200464,5.343886,8.749929,http://98.158.184.88/18944000.dat
200,19456000,0.200541,6.142734,9.549292,http://98.158.184.88/19456000.dat
200,19968000,0.200518,7.431282,10.837251,http://98.158.184.88/19968000.dat
200,20480000,0.200363,5.148132,8.556365,http://98.158.184.88/20480000.dat
200,20992000,0.200506,5.063095,8.469693,http://98.158.184.88/20992000.dat
200,21504000,0.200483,6.789396,10.19708,http://98.158.184.88/21504000.dat
200,22016000,0.200384,5.413667,8.820646,http://98.158.184.88/22016000.dat
200,22528000,0.200495,6.422956,9.829567,http://98.158.184.88/22528000.dat
200,23040000,0.200385,6.063305,9.471034,http://98.158.184.88/23040000.dat
200,23552000,0.200504,5.660468,9.069073,http://98.158.184.88/23552000.dat
200,24064000,0.200408,7.038715,10.446878,http://98.158.184.88/24064000.dat
200,24576000,0.200386,7.48909,10.897593,http://98.158.184.88/24576000.dat
200,25088000,0.200557,7.895724,11.302602,http://98.158.184.88/25088000.dat
200,25600000,0.20055,8.795583,12.202417,http://98.158.184.88/25600000.dat
200,26112000,0.200532,7.905408,11.313654,http://98.158.184.88/26112000.dat
200,26624000,0.200383,7.755083,11.162502,http://98.158.184.88/26624000.dat
200,27136000,0.200615,6.32784,9.735053,http://98.158.184.88/27136000.dat
200,27648000,0.20034,8.615553,12.02369,http://98.158.184.88/27648000.dat
200,28160000,0.2005,7.326028,10.734089,http://98.158.184.88/28160000.dat
200,28672000,0.200286,8.897476,12.305938,http://98.158.184.88/28672000.dat
200,29184000,0.200586,7.274696,10.682816,http://98.158.184.88/29184000.dat
200,29696000,0.200654,12.592752,16.00118,http://98.158.184.88/29696000.dat
200,30208000,0.200523,8.573982,12.383804,http://98.158.184.88/30208000.dat
200,30720000,0.200579,6.952196,10.560362,http://98.158.184.88/30720000.dat
200,31232000,0.200516,7.688775,10.697401,http://98.158.184.88/31232000.dat
